boletim_id,bidding_id,edital,data_abertura,valor_estimado,cidade,estado,descricao
 
 LOTE XXII - SERVIÇOS MÍDIA TELÃO DE LED
 
 LOTE XXIII - SERVIÇOS TESTE ORELHINHA
 
 LOTE XXIV - LOCAÇÃO EQUIPAMENTOS  - TECNOLOGIA MODERNA E/OU AVANÇADA
 
 LOTE XXV - SERVIÇOS DE LAUDOS E EXAMES
 
 LOTE XXVI - LOCAÇÃO DE CONCENTRADORES DE OXIGÊNIO E OUTROS
 
 LOTE XXVII - OUTROS ITENS ÀREA SAÚDE - Insumos
 
 Execução serviços regime de 24hs, sem motorista e sem combustível a fim de atender necessidade Secretaria Municipal de Saúde Transporte de Pacientes em tratamento, atendimento postos de saúde, Hospital, Capes, Centro Fisioterapia, etc. Programa melhor em Casa
 
 Serviços metalúrgicos em geral, incluindo reparo e pintura móveis e utensílios domésticos e serviços de Estofaria em Geral, retoques e consertos de rotina, pagamento sob demanda autorizada.
 
 Serviço de consultoria e assessoria na gestão de protocolo e processos digitais, informatização de trâmites, criação de rotinas, treinamentos e capacitação da equipe no sistema de protocolo digital, acompanhamento diário, visita técnica semanal e demais acompanhamentos vinculados ao setor de protocolo.
 
 LOTE XXXI - LOCAÇÃO DE VEÍCULOS
 
 Execução de Projetos na área da Saúde, como ação itinerante, sob forma de mutirão, com atuação prevista nas zonas urbana e rural várias localidades, incluindo equipes multiprofissionais, no mínimo: médicos, clinico geral, enfermeiros, técnicos de enfermagem, dentistas e Cirurgião-Dentista, psicólogos, nutricionistas, fisioterapeutas, educadores físicos, cardiologista, ginecologista, oftalmologista, todos, sob responsabilidade da  credenciada, incluindo, ainda, oferta de consultas médicas e odontológicas, triagens, exames básicos e procedimentos clínicos, por meio de equipe multiprofissional, considerada toda a estrutura logística, equipamentos, materiais e insumos necessários à execução das ações, conforme demandas, observando-se as diretrizes da Atenção Primária à Saúde do SUS.
 
 "

134665066,18486347,PE/1905/2025,,,Curitiba,PR,"* Licitação Eletrônica * Prestação de serviço de domiciliar de Fisioterapia motora, com especialização em doenças neuromusculares, Fisioterapia respiratória, com especialização em doenças neuromusculares, Terapia Ocupacional, Fonoaudiologia especializada em disfagia  , Fonoaudiologia especializada em estimulação da linguagem e Psicopedagoga para cumprimento de ordens judiciais por intermédio da 02ª Regional de Saúde Lote 1:
 601.54771 Prestação de serviço de fisioterapia, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência, UNID. DE MEDIDA: Unitário
 601.100764 Prestação de Serviços, TIPO: Atendimento de fisioterapia ambulatorial em ambiente externo na especialidade de pediatria respiratória, UNID. DE MEDIDA: Unitário
 605.85667 Prestação de Serviços, TIPO: Sessão de Terapia Ocupacional, com Integração Sensorial, CARACTERÍSTICAS ADICIONAIS: Atendimento de Demanda Judicial, UNID. DE MEDIDA: Unitário
 605.104197 Prestação de Serviços, TIPO: Fonoaudiólogo, CARGA HORÁRIA: 30 horas semanais, turno diurno, INSALUBRIDADE: 20%, UNID. DE MEDIDA: Unitário
 605.77919 Prestação de Serviços, TIPO: Fonoaudiólogo com Título, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário
 605.55998 Prestação de serviços Médico-Hospitalares, Psicopedagogia, sessão, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário
 
 "

134665066,18485965,PE/91314/2025,,"R$ 179.381,76",Curitiba,PR,"* Licitação Eletrônica * A Prestação de serviço de terapias para paciente diagnosticada com Transtorno do Espectro Autista TEA, CID-10: F84.0 visando a continuidade do tratamento, conforme Ordem Judicial n 2711/2024 autos n 0000835-06.2024.8.16.0202,por tempo indeterminado. psicologia denver, fonoaudiologia denver, terapia ocupacional denver e terapia ocupacional com integração sensorial para cumprimento de ordens judiciais por intermédio da 02ª regional de saúde.  1 - Consulta Médica - Psicologia
 
 2 - Fonoaudiologia - Terapia
 
 3 - Terapia - Ocupacional
 
 4 - Terapia - Ocupacional
 
 "

134665066,18486206,SM/154/2025,,"R$ 902.870,00",Panambi,RS,"Credenciamento para prestação de serviços de cirurgia e traumatologia bucomaxilofacial para atendimentos no Município de Panambi. 1 - CONSULTA DE CIRURGIÃO DENTISTA
 
 2 - ATENDIMENTO DE URGÊNCIA
 
 3 - PROCEDIMENTOS AMBULATORIAIS E HOSPITALARES
 
 "

134665066,18486205,SM/5/2025,,"R$ 86.400,00",Santa Rosa,RS,"Credenciamento para prestação de serviços médicos na especialidade de Neurologia para serem disponibilizados, conforme surgimento de demandas, para o Programa Saúde 60+ da FUMSSAR 1 - FMS - PRESTAÇÃO DE SERVIÇOS PROFISSIONAIS - NEUROLOGISTA
 
 "

134665066,18486104,PE/90037/2025,,"R$ 216.116,48",Itapoá,SC,"* Registro de preços * * Licitação Eletrônica * Contratação de empresa especializada para prestação de serviços de manutenção preventiva, corretiva e calibração de equipamentos médicos, odontológicos, audiológicos, laboratoriais e de fisioterapia, com fornecimento de peças e insumos, conforme especificações do edital e seus anexos. 1 - Manutenção e Reparo em Equipamento - Uso Médico
 
 "

134665066,18486066,PE/10/2025,,"R$ 875.166,72",Tubarão,SC,"* Registro de preços * * Licitação Eletrônica * REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL LOCAÇÃO DE EQUIPAMENTOS PARA TELEMEDICINA CABINE PARA TELEMEDICINA E TOTEM PARA TELEMEDICINA, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO EDITAL E SEUS ANEXOS. 1 - LOCAÇÃO CABINE PARA TELEMEDICINA
 
 2 - LOCAÇÃO DE TOTEN PARA TELEMEDICINA
 
 "

134665066,18483811,PE/43/2025,,"R$ 3.844.266,60",Areiópolis,SP,"* Licitação Eletrônica * Contratação de empresa especializada na prestação de serviços médicos clínico geral e especialidades, em regime de plantão e atendimento ambulatorial, para atender às necessidades da Diretoria Municipal de Saúde de Areiópolis/SP, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos. * https://bllcompras.com * Serviço de atendimento ambulatorial: Ortopedia para atender consultas previamente Agendadas/demanda espontânea da UNIDADE MISTA DE SAÚDE, RUA IGNÁCIO LEITE, N.º 800 - N. H. COM. JOSÉ ZILLO, conforme programação estabelecida pela Diretoria Municipal de Saúde, sendo no mínimo de 30 consultas por plantão.	
 
 
 Serviço de atendimento ambulatorial: Cardiologia para atender consultas previamente agendadas/demanda espontânea da UNIDADE MISTA
 DE SAÚDE, RUA IGNÁCIO LEITE, N.º 800 - N. H. COM. JOSÉ ZILLO, conforme programação estabelecida pela Diretoria Municipal de Saúde, sendo no mínimo de 30 consultas por plantão 
 
 
 Serviços Plantão Médico Clínico Geral para realização de transferências intermunicipais para os serviços de referência do Município no período das 22:00h às 10:00h, segunda feira a domingo.
 
 Serviço de atendimento ambulatorial: Psiquiatria para atender consultas previamente agendadas/demanda espontânea da UNIDADE MISTA
 DE SAÚDE, RUA IGNÁCIO LEITE, N.º 800 - N. H. COM. JOSÉ ZILLO, conforme programação estabelecida pela Diretoria Municipal de Saúde, sendo no mínimo de 30 consultas por plantão
 
 
 Serviço médico na regulação dos atendimentos ambulatoriais: Médico Regulador para atender as demandas de classificação de risco e regulação dos acessos dos pacientes aos serviços de saúde com prévios encaminhamentos da rede de saúde do Município na UNIDADE MISTA DE SAÚDE, RUA IGNÁCIO LEITE, N.º 800 - N. H. COM. JOSÉ ZILLO, conforme programação estabelecida pela Diretoria Municipal de Saúde, no período diurno 07:00 às 19:00h
 
 Serviço de atendimento ambulatorial: Otorrinolaringologia para atender consultas previamente agendadas/demanda espontânea da UNIDADE MISTA DE SAÚDE, RUA IGNÁCIO LEITE, N.º 800 - N. H. COM. JOSÉ ZILLO, conforme programação estabelecida pela Diretoria Municipal de Saúde, sendo no mínimo de 30 consultas por plantão
 
 
 Serviços Plantão Médico Clinico Geral para atender demanda espontânea da UNIDADE MISTA DE SAÚDE, RUA IGNÁCIO LEITE, N.º 800 - N. H. COM. JOSÉ ZILLO, no sistema de escala, se segunda feira a domingo, das 10:00 às 22:00 horas.
 
 Serviço de atendimento ambulatorial: Exame de Ultrassonografia para atender consultas previamente agendadas/demanda espontânea da UNIDADE MISTA
 DE SAÚDE, RUA IGNÁCIO LEITE, N.º 800 - N. H. COM. JOSÉ ZILLO, conforme programação estabelecida pela Diretoria Municipal de Saúde, sendo no mínimo de 30 atendimentos por plantão.
 
 
 Serviço de atendimento ambulatorial: Pediatria para atender consultas previamente agendadas/demanda espontânea da UNIDADE MISTA DE SAÚDE, RUA IGNÁCIO LEITE, N.º 800 - N. H. COM. JOSÉ ZILLO, conforme programação estabelecida pela Diretoria Municipal de Saúde, sendo no mínimo de 30 consultas por plantão 
 
 
 Serviços Plantão Médico Clinico Geral para atender demanda espontânea da UNIDADE MISTA DE SAÚDE, RUA IGNÁCIO LEITE, N.º 800 - N. H. COM. JOSÉ ZILLO, no sistema de escala, se segunda feira a domingo, das 07:00 às 19:00 horas
 
 Serviço de atendimento ambulatorial: Urologia para atender consultas previamente agendadas/demanda espontânea da UNIDADE MISTA
 DE SAÚDE, RUA IGNÁCIO LEITE, N.º 800 - N. H. COM. JOSÉ ZILLO, conforme programação estabelecida pela Diretoria Municipal de Saúde, sendo no mínimo de 30 consultas por plantão
 
 
 Serviços Plantão Médico Clinico Geral para atender demanda espontânea da UNIDADE MISTA DE SAÚDE, RUA IGNÁCIO LEITE, N.º 800 - N. H. COM. JOSÉ ZILLO, no sistema de escala, se segunda feira a domingo, das 19:00 às 07:00 horas do dia seguinte - noturno
 
 Serviço de atendimento ambulatorial: Oftalmologia para atender consultas previamente agendadas/demanda espontânea da UNIDADE MISTA
 DE SAÚDE, RUA IGNÁCIO LEITE, N.º 800 - N. H. COM. JOSÉ ZILLO, conforme programação estabelecida pela Diretoria Municipal de Saúde, sendo no mínimo de 25 consultas por plantão 
 
 
 Serviço de atendimento ambulatorial: Ginecologia para atender consultas previamente agendadas/demanda espontânea da UNIDADE MISTA
 DE SAÚDE, RUA IGNÁCIO LEITE, N.º 800 - N. H. COM. JOSÉ ZILLO, conforme programação estabelecida pela Diretoria Municipal de Saúde, sendo no mínimo de 20 consultas por plantão."

134665066,18486782,SM/3/2025,,,Itacajá,TO,"Credenciamento de pessoa física ou jurídica para a prestação de serviços médicos na especialidade de Clínico Geral, com atuação na Unidade de Saúde - Programa de Saúde da Família PSF Rural e no e no Hospital Municipal Nossa Senhora da Conceição, ambos no Município de Itacajá - TO. "

134665066,17304094,SM/2/2024,,,Bocaiúva,MG,"CREDENCIAMENTO DE EMPRESAS ESPECIALIZADAS PARA PRESTAÇÃO DE PROCEDIMENTOS MÉDICOS VISANDO O ATENDIMENTO AOS USUÁRIOS DO SISTEMA ÚNICO DE SAÚDE SUS NO HOSPITAL MUNICIPAL DR. GIL ALVES DO MUNICÍPIO DE BOCAIÚVA/MG. * www.portaldecompraspublicas.com.br * PAAF - PUNCAO ASPIRATIVA POR AGULHA FINA DE TIREOIDE:PAAF - PUNCAO ASPIRATIVA POR AGULHA FINA DE TIREOIDE
 
 PROCEDIMENTO - ANESTESICO:Sem distincao de periodo.
 
 PROCEDIMENTO - ANESTESICO OTORRINOLARINGOLOGIA:Sem distincao de periodo.
 
 PROCEDIMENTO - PARTO NORMAL:Sem distincao de periodo.
 
 PROCEDIMENTO DE OTORRINOLARINGOLOGIA:Procedimento de amigdalectomia e adenoidectomia.
 
 PROCEDIMENTO DE UROLOGIA - CITOSCOPIA:Meatoplastia, citoscopia. Sem distincao de horario.
 
 PROCEDIMENTOS DE UROLOGIA- FRENULECTOMIA, CAUTERIZACAO:Biopsia de prostata guiada por USG, exerese de pele, bipsia de penis, retirada de cateter duplo J. Sem distincao de horario.
 
 PROCEDIMENTOS DE UROLOGIA- ORQUIDOPEXIA:Orquidopexia, doenca de peyronie inclui patch de pericardio. Sem distincao de horario
 
 PROCEDIMENTO - ULTRASSOM ABDOME SUPERIOR:Sem distincao de periodo.
 
 PROCEDIMENTO - ULTRASSOM ABDOME TOTAL:Sem distincao de periodo.
 
 PROCEDIMENTO - ULTRASSOM ENDOVAGINAL:Sem distincao de periodo.
 
 PROCEDIMENTO - ULTRASSOM TIREOIDE:Sem distincao de periodo.
 
 ULTRASSONOGRAFIA DE ABDOMEN INFERIOR:Sem distincao de horario
 
 ULTRASSONOGRAFIA DE ARTICULACAO BRACO  UNILATERAL:Sem distincao de horario
 
 ULTRASSONOGRAFIA DE ARTICULACAO COTOVELO  UNILATERAL:Sem distincao de horario
 
 ULTRASSONOGRAFIA DE ARTICULACAO COXA  UNILATERAL:Sem distincao de horario
 
 ULTRASSONOGRAFIA DE ARTICULACAO JOELHO  UNILATERAL:Sem distincao de horario
 
 ULTRASSONOGRAFIA DE ARTICULACAO MAO  UNILATERAL:Sem distincao de horario
 
 ULTRASSONOGRAFIA DE ARTICULACAO OMBRO  UNILATERAL:Sem distincao de horario
 
 ULTRASSONOGRAFIA DE ARTICULACAO PUNHO  UNILATERAL:Sem distincao de horario
 
 ULTRASSONOGRAFIA DE ARTICULACAO QUADRIL  UNILATERAL:Sem distincao de horario
 
 ULTRASSONOGRAFIA DE ARTICULACAO TORNOZELO  UNILATERAL:Sem distincao de horario
 
 ULTRASSONOGRAFIA DE BOLSA ESCROTAL:Sem distincao de horario
 
 ULTRASSONOGRAFIA DE BOLSA ESCROTAL COM DOPPLER:Sem distincao de horario
 
 ULTRASSONOGRAFIA DE PE - UNILATERAL:Sem distincao de horario
 
 ULTRASSONOGRAFIA DE PROSTATA VIA ABDOMINAL:Sem distincao de horario
 
 ULTRASSONOGRAFIA DE PROSTATA VIA TRANS-RETAL:Sem distincao de horario
 
 ULTRASSONOGRAFIA DE TIREOIDE COM DOPPLER:Sem distincao de horario
 
 ULTRASSONOGRAFIA DO APARELHO URINARIO RINS E VIAS, BEXIGA:Sem distincao de horario
 
 ULTRASSONOGRAFIA DUPLEX SCAN ARTERIAL MI:Sem distincao de horario
 
 ULTRASSONOGRAFIA DUPLEX SCAN VENOSO MI:Sem distincao de horario
 
 ULTRASSONOGRAFIA MAMARIA E AXILAR BILATERAL:Sem distincao de horario
 
 ULTRASSONOGRAFIA OBSTETRICO ROTINA:Sem distincao de horario
 
 "

134665066,18266453,PE/90849/2025,,"R$ 3.244.600,01",Fortaleza,CE,"* Licitação Eletrônica * O objeto da licitação é a prestação dos Serviços de LOCAÇÃO, POR DEMANDA MENSAL, DE SISTEMAS DE ALTO FLUXO, INCLUINDO INSTALAÇÃO, DESINSTALAÇÃO, MANUTENÇÃO PREVENTIVA, CORRETIVA, TREINAMENTOS, CALIBRAÇÃO E ENSAIOS DE SEGURANÇA ELÉTRICA, COM COBERTURA TOTAL DE PEÇAS E ACESSÓRIOS, COM FORNECIMENTO DE INSUMOS, PARA O HOSPITAL DE MESSEJANA DR. CARLOS ALBERTO  STUDART GOMES/SESA E PACIENTES ATENDIDOS PELO PROGRAMA DE ASSISTÊNCIA DOMICILIAR-PAD, pelo período de 12 doze meses... 1 - Locação Equipamento / Instrumento / Peça / Componente - Médico / Odontológico / Oftalmológico
 
 2 - Locação Equipamento / Instrumento / Peça / Componente - Médico / Odontológico / Oftalmológico
 
 3 - Locação Equipamento / Instrumento / Peça / Componente - Médico / Odontológico / Oftalmológico
 
 "

134665066,18215965,PE/90526/2025,,"R$ 5.811.886,08",Fortaleza,CE,"* Registro de preços * * Licitação Eletrônica * O objeto da licitação é o Registro de Preço para futuras e eventuais prestações de serviços em  horas/ano de MÉDICO ESPECIALISTA PARA TELEASSISTÊNCIA, nas condições estabelecidas neste  edital e seus anexos. 1 - Assistência Médica - Hospitalar / Domiciliar complementar deSaúde / Convênio
 
 2 - Assistência Médica - Hospitalar / Domiciliar complementar deSaúde / Convênio
 
 3 - Assistência Médica - Hospitalar / Domiciliar complementar deSaúde / Convênio
 
 4 - Assistência Médica - Hospitalar / Domiciliar complementar deSaúde / Convênio
 
 "

134687923,18487070,DL/21/2025,,,Nilo Peçanha,BA,"contratação de empresa para prestação de serviços técnicos e de assessoria em segurança e saúde ocupacional, compreendendo a elaboração, a implementação e a coordenação do PGR Programa de Gerenciamento de Riscos, do PCMSO Programa de Controle Médico de Saúde Ocupacional, e do LTCAT Laudo Técnico de Condições Ambientais do Trabalho, e o envio de toda a documentação para a 4ª fase o E-social podendo empresas interessadas apresentarem Proposta de Preços no prazo de 3 três dias úteis a contar desta Publicação, sendo, ao final deste prazo, efetuado a escolha da proposta mais vantajosa. "

134687923,18392537,SM/12852/2025,,,Ilhéus,BA,"Processo de seleção modalidade sem disputa, para realização de exames de apoio ao diagnóstico, com emissão de resultado, por demanda, para a cidade de Tancredo Neves/Ba, conforme especificações detalhadas no termo de referência em anexo. * https://compras.fieb.org.br * 1 - CONSULTA OCUPACIONAL COM EMISSÃO DE ATESTADO DE SAUDE OCUPACIONAL - ASO
 2 - ELETROCARDIOGRAMA - ECG, COM EMISSÃO DE LAUDO
 3 - ESPIROMETRIA SIMPLES CAPACIDADE VITAL FORÇADA
 4 - RAIO X DE COLUNA LOMBO SACRA
 5 - RAIO X TÓRAX OIT
 6 - RAIO X TÓRAX EM PA
 7 - GLICEMIA GLICOSE
 8 - CARBOXIHEMOGLOBINA
 9 - ACETILCOLINESTERASE ERITROCITÁRIA
 10 - HEMOGRAMA COMPLETO
 11 - ACETILCOLINESTERASE PLASMÁTICA
 "

134687923,18486277,DL/103/2025,,"R$ 61.366,66",Itajubá,MG,"* Licitação Eletrônica * CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE SEGURANÇA DO TRABALHO, POR DISPENSA DE LICITAÇÃO, EM ATENDIMENTO À SECRETARIA MUNICIPAL - SEMAD * https://bllcompras.com * CONTRATAÇÃO DE EMPRESA PARA  A empresa contratada deverá executar todas as atividades obrigatórias previstas na legislação vigente CLT, NR?s do Ministério do Trabalho e Previdência, entre outras, incluindo as seguintes atividades previstas no item 2 do DFD, sendo elas:  a	Desenvolvimento de Programa de Conservação Auditiva ? PCA;  b	Desenvolvimento de Plano de Ação Emergencial ? PAE;  c	Desenvolvimento de Análise Preliminar de Riscos - APR;  d	Desenvolvimento de Análise Preliminar de Tarefa - APT;  e	Desenvolvimento de Comissão Interna de Prevenção de Acidentes e Assédio ? CIPA, e participar das reuniões da CIPA;  f	Organização de Semana Interna de Prevenção de Acidente de Trabalho - SIPAT;  g	Preenchimento de Perfil Profissiográfico Previdenciário ? PPP  h	Preenchimento de Comunicação De Acidente De Trabalho - CAT;  i	Assessoria para controle médico ocupacional;  j	PCMSO - Programa De Controle Médico Ocupacional;  k	PGR - Programa De Gerenciamento De Risco;  l	LTCAT- Laudo Técnico Das Condições Ambiente De Trabalho;  m	Preenchimento do mapeamento anual para o ministério do trabalho;  n	Treinamento de normas regulamentares específicas;  o	Acompanhamento em pericias judiciais;  p	Investigação e análise de acidente do trabalho;  q	Laudo de insalubridade;  r	Laudo de periculosidade;  s	Realização de medição quantitativa e qualitativa de riscos no ambiente de trabalho;  t	Realizar ordem de serviço conforme NR 1;  u     Envio s2240 para o eSocial;  v     Envio s2220 para o eSocial;  w     Envio s2221 para o eSocial;  x      Envio s2210 para o eSocial;  OBS.: Funcionário dedicado com formação técnica ou superior na área da saúde e segurança do trabalho, dedicado na Sede Administrativa da Prefeitura de Itajubá"

134687923,18488003,DL/394/2025,,"R$ 4.000,00",Aracaju,SE,"* Licitação Eletrônica * FORNECIMENTO DE EXAME DE TOMOGRAFIA POR EMISSÃO DE PÓSTIRONS - PET-CT, PARA CUMPRIMENTO DE DECISÃO JUDICIAL, EM FAVOR DA PACIENTE AGNES RAQUEL DOS SANTOS. CONFORME TERMO DE REFERÊNCIA E DEMAIS DOCUMENTOS EM ANEXO. * https://pncp.gov.br * 1 - SERVIÇOS MÉDICOS HOSPITALARES, LABORATORIAIS E ODONTOLÓGICOS - CONSULTAS, EXAMES, INTERNAÇÕES, CIRURGIAS, TRATAMENTO ODONTOLÓGICO E OUTROS.
 "

134687923,18487115,PE/90122/2025,,"R$ 165.768,00",Salvador,BA,"* Licitação Eletrônica * O objeto da presente licitação é a contratação de empresa especializada para a realização de serviço de Locação de Equipamento - Monitor de Óxido Nítrico, para atender ás necessidades do Hospital Ana Nery, Unidade integrante do Complexo Hospitalar e de Saúde/UFBA, conforme condições, quantidades e exigências estabelecidas neste Edital e seus Anexos. 1 - Locação Equipamento / Instrumento / Peça / Componente - Médico / Odontológico / Oftalmológico
 
 "

134687923,18487282,SM/12/2025,,,Feira da Mata,BA,"* Chamada Pública *chamamento público para o credenciamento de pessoas físicas e ou jurídicas para prestação de serviços junto a Secretaria de Saúde na área de Nutricionista, Fisioterapeuta e Técnico de enfermagem, e junto a Secretaria de Educação na área de Psicólogo para prestar serviço no Núcleo de Atendimento Educacional Especializado NAEE, conforme Edital e anexos. "

134687923,18487817,SM/3/2025,,,Quixadá,CE,"Credenciamento de Pessoas Jurídicas para Prestação de Serviços Ambulatoriais Especializados em Diversas Especialidades Médicas, conforme o Modelo de Ofertas de Cuidados Integrados OCI, para a Secretaria Municipal de Saúde de Quixadá. "

134687923,18487180,PE/90067/2025,,"R$ 735.140,44",Vitória,ES,"* Registro de preços * * Licitação Eletrônica * Contratação de empresa especializada em exames laboratoriais para realização dos exames médicos periódicos na Universidade Federal do Espírito Santo, nos municípios de Vitória/ES, Alegre/ES e São Mateus/ES, em atendimento ao Decreto n 6.856/2009 e Portaria Normativa n 04/2009 - SRH/MPOG. 1 - Exame médico periódico
 
 2 - Exame médico periódico
 
 3 - Exame médico periódico
 
 4 - Exame médico periódico
 
 5 - Exame médico periódico
 
 6 - Exame médico periódico
 
 7 - Exame médico periódico
 
 8 - Exame médico periódico
 
 9 - Exame médico periódico
 
 10 - Exame médico periódico
 
 11 - Exame médico periódico
 
 12 - Exame médico periódico
 
 13 - Exame médico periódico
 
 14 - Exame médico periódico
 
 15 - Exame médico periódico
 
 16 - Exame médico periódico
 
 17 - Exame médico periódico
 
 18 - Exame médico periódico
 
 19 - Exame médico periódico
 
 20 - Exame médico periódico
 
 21 - Exame médico periódico
 
 22 - Exame médico periódico
 
 23 - Exame médico periódico
 
 24 - Exame médico periódico
 
 25 - Exame médico periódico
 
 26 - Exame médico periódico
 
 27 - Exame médico periódico
 
 28 - Exame médico periódico
 
 29 - Exame médico periódico
 
 30 - Exame médico periódico
 
 31 - Exame médico periódico
 
 32 - Exame médico periódico
 
 33 - Exame médico periódico
 
 34 - Exame médico periódico
 
 35 - Exame médico periódico
 
 "

134687923,18487649,SM/7/2025,,,Iaciara,GO,"CREDENCIAMENTO PARA CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA EXECUÇÃO DE SERVIÇOS MÉDICOS DE CIRURGIAS GERAIS DE MÉDIA COMPLEXIDADE, conforme propostas dos planos de trabalho nº 36000661106202500, nº 36000667130202500 e nº 360007044147202500. "

134687923,18486798,PE/90532/2025,,"R$ 56.766,19",Uberlândia,MG,"* Registro de preços * * Licitação Eletrônica * A presente contratação tem por objeto instituir processo de registro de preços para Contratação de empresa especializada na implementação de inovações tecnológicas nas rotinas de funcionamento da Secretaria Municipal de Saúde, incluindo a operacionalização de consultas médicas especializadas pelo serviço de telemedicina. 1 - teleconsultas agendadas com médicos especialistas
 
 2 - teleconsultas agendadas com médicos especialistas
 
 3 - teleconsultas agendadas com médicos especialistas
 
 4 - teleconsultas agendadas com médicos especialistas
 
 5 - teleconsultas agendadas com médicos especialistas
 
 6 - teleconsultas agendadas com médicos especialistas
 
 "

134687923,18488090,PE/1/2025,,"R$ 134.274,84",Conceição da Barra de Minas,MG,"* Licitação Eletrônica * Contratação de empresa especializada para prestação de serviços de plano de saúde coletivo empresarial, com cobertura ambulatorial e hospitalar, inclusive internação, cirurgias, urgências, emergências, exames e demais procedimentos previstos na Lei n 9.656/1998 e regulamentos da ANS, com acomodação em apartamento, destinado aos servidores públicos efetivos, comissionados, contratados e vereadores da Câmara Municipal de Conceição da Barra de Minas, bem como seus dependentes, conforme Lei Municipal n 1872 de 22 agosto de 2025. 1 - PRESTAÇÃO DE SERVIÇOS DE PLANO DE SAÚDEContratação de empresa operadora de plano de saúde coletivo empresarial, na modalidade coparticipativa de 30% trinta por cento sobre os valores dos serviços utilizados, para a prestação/cobertura de serviços continuados de assistência médico-hospitalar, obstetrícia parto, ambulatorial, laboratorial, exames complementares, inclusive os de alta complexidade e serviços auxiliares de diagnóstico, terapias e internações em acomodações do tipo apartamento individual, com banheiro privativo e direito à acompanhante, bem como cobertura de custos assistenciais, atendimento de urgência e emergência, de abrangência ESTADUAL e, principalmente com atendimento nas cidades de Barbacena, Lavras, São João Del Rei e cidades próximas da região, de acordo com o rol da Agência de Saúde Suplementar ANS, exclusivamente para servidores e vereadores da Câmara Municipal de Conceição da Barra de Minas/MG e seus dependentes legais.
 
 "

134687923,18485078,PE/85/2025,,,Picos,PI,"* Licitação eletrônica * REGISTRO DE PREÇO PARA EVENTUAL E FUTURA CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A PRESTAÇÃO DE: SERVIÇO DE I NSERÇÃO DE IMPLANTE SUBD€RMICO LIBERADOR DE ETONOGESTREL E REALIZAÇÃO DE CONSULTAS E PROCEDIMENTOS ORTOPltDICOS, CONFORME T ERMO DE REFER l'.tNClA, EM ATENDIMENTO AS NECESSIDADES DA SECRETARIA MUNICIPAL DE SAÚDE DE PICOS/PI. "

134687923,18485971,PE/90051/2025,,"R$ 1.814.813,88",Porecatu,PR,"* Licitação Eletrônica * Contratação de empresa especializada para prestação de serviços terceirizados na área da saúde, compreendendo a alocação de profissionais para funções diversas, incluindo: Técnico em saúde bucal, serviços gerais, motorista, auxiliar administrativo, dentista, farmacêutico, técnico em enfermagem e enfermeiro. 1 - Prestação de Serviço de Limpeza e Conservação - áreas internas - 40 horas semanais diurnas
 
 2 - Prestação de Serviços de Motorista
 
 3 - Prestação de Serviços de Motorista
 
 4 - Auxiliar de Serviços Técnicos
 
 5 - Auxiliar de Serviços Técnicos
 
 6 - Auxiliar de Serviços Técnicos
 
 7 - Serviço Odontológico
 
 8 - Manipulação de Fórmulas - Medicamentos / Cosméticos /  Insu-mos Farmacêuticos
 
 9 - Serviço de Enfermagem
 
 10 - Serviço de Enfermagem
 
 11 - Serviço de Enfermagem
 
 12 - Serviço de Enfermagem
 
 "

134687923,18487544,SM/19/2025,,,Rio Grande,RS,Credenciamento para contratação de empresa especializada no fornecimento de horas médicas para efetivo serviço de médico psiquiatra na Atenção Especializada do Município CAPS´s e Ambulatório de Saúde Mental. 

134687923,18487074,SM/72/2025,,,Ribeirão Preto,SP,"Credenciamento de pessoas jurídicas para prestação de serviços médicos em Pronto Atendimento Urgência e Emergência Adulto; Pronto Atendimento Urgência e Emergência em Pediatria; Pronto Atendimento em Psiquiatria, Ortopedia e Traumatologia, Ginecologia e Obstetrícia e Cirurgia Geral; Plantão em Clínica Médica - HMFA; Ambulatório de Atenção Básica - Clínica Médica, Ginecologia e Obstetrícia e Pediatria; Central de Regulação Secundária, nos termos do Edital nº 072/2025 e seus Anexos. "

134687923,18481844,SM/27/2025,,,Dianópolis,TO,"Chamamento Público tem por objeto CREDENCIAR PESSOA JURÍDICA PARA A PRESTAÇÃO DE SERVIÇOS MÉDICOS ESPECIALIZADOS JUNTA MÉDICA COM ATUAÇÃO NO MUNICÍPO DE DIANÓPOLIS/TO 40553 - PRESTAÇÃO DE SERVIÇOS - qnt: 180
 40554 - PRESTAÇÃO DE SERVIÇOS - qnt: 180
 40555 - PRESTAÇÃO DE SERVIÇOS - qnt: 180
